col_lon_x;foglio;lat_y_dec;lon_x;lon_x__lat_y;lon_x_dec;lon_y;row_lat_y;tipo;x_6707_gsb;y_6707_gsb
0;479;40.55;8:20:0;8:20:0_40:33:0;8.333333333333334;40:33:0;3;ctr10;443470.29;4488908.576
1;479;40.55;8:25:0;8:25:0_40:33:0;8.416666666666666;40:33:0;3;ctr10;450526.373;4488858.396
2;479;40.55;8:30:0;8:30:0_40:33:0;8.5;40:33:0;3;ctr10;457582.386;4488814.833
3;479;40.55;8:35:0;8:35:0_40:33:0;8.583333333333334;40:33:0;3;ctr10;464638.352;4488777.903
4;479;40.55;8:40:0;8:40:0_40:33:0;8.666666666666666;40:33:0;3;ctr10;471694.409;4488747.67
0;479;40.6;8:20:0;8:20:0_40:36:0;8.333333333333334;40:36:0;4;ctr10;443512.419;4494458.655
1;479;40.6;8:25:0;8:25:0_40:36:0;8.416666666666666;40:36:0;4;ctr10;450563.232;4494408.453
2;479;40.6;8:30:0;8:30:0_40:36:0;8.5;40:36:0;4;ctr10;457613.988;4494364.878
3;479;40.6;8:35:0;8:35:0_40:36:0;8.583333333333334;40:36:0;4;ctr10;464664.707;4494327.945
4;479;40.6;8:40:0;8:40:0_40:36:0;8.666666666666666;40:36:0;4;ctr10;471715.532;4494297.717
0;480;40.4;8:40:0;8:40:0_40:24:0;8.666666666666666;40:24:0;0;ctr10;471631.094;4472097.803
1;480;40.4;8:45:0;8:45:0_40:24:0;8.75;40:24:0;0;ctr10;478702.8;4472074.225
2;480;40.4;8:50:0;8:50:0_40:24:0;8.833333333333334;40:24:0;0;ctr10;485774.486;4472057.323
3;480;40.4;8:55:0;8:55:0_40:24:0;8.916666666666666;40:24:0;0;ctr10;492846.202;4472047.171
4;480;40.4;9:0:0;9:0:0_40:24:0;9.0;40:24:0;0;ctr10;499917.837;4472043.701
0;480;40.45;8:40:0;8:40:0_40:27:0;8.666666666666666;40:27:0;1;ctr10;471652.194;4477647.716
1;480;40.45;8:45:0;8:45:0_40:27:0;8.75;40:27:0;1;ctr10;478718.681;4477624.144
2;480;40.45;8:50:0;8:50:0_40:27:0;8.833333333333334;40:27:0;1;ctr10;485785.148;4477607.25
3;480;40.45;8:55:0;8:55:0_40:27:0;8.916666666666666;40:27:0;1;ctr10;492851.613;4477597.09
4;480;40.45;9:0:0;9:0:0_40:27:0;9.0;40:27:0;1;ctr10;499918.011;4477593.605
0;480;40.5;8:40:0;8:40:0_40:30:0;8.666666666666666;40:30:0;2;ctr10;471673.305;4483197.673
1;480;40.5;8:45:0;8:45:0_40:30:0;8.75;40:30:0;2;ctr10;478734.567;4483174.111
2;480;40.5;8:50:0;8:50:0_40:30:0;8.833333333333334;40:30:0;2;ctr10;485795.812;4483157.231
3;480;40.5;8:55:0;8:55:0_40:30:0;8.916666666666666;40:30:0;2;ctr10;492857.014;4483147.068
4;480;40.5;9:0:0;9:0:0_40:30:0;9.0;40:30:0;2;ctr10;499918.173;4483143.567
0;480;40.55;8:40:0;8:40:0_40:33:0;8.666666666666666;40:33:0;3;ctr10;471694.409;4488747.67
1;480;40.55;8:45:0;8:45:0_40:33:0;8.75;40:33:0;3;ctr10;478750.446;4488724.122
2;480;40.55;8:50:0;8:50:0_40:33:0;8.833333333333334;40:33:0;3;ctr10;485806.464;4488707.257
3;480;40.55;8:55:0;8:55:0_40:33:0;8.916666666666666;40:33:0;3;ctr10;492862.409;4488697.1
4;480;40.55;9:0:0;9:0:0_40:33:0;9.0;40:33:0;3;ctr10;499918.334;4488693.59
0;480;40.6;8:40:0;8:40:0_40:36:0;8.666666666666666;40:36:0;4;ctr10;471715.532;4494297.717
1;480;40.6;8:45:0;8:45:0_40:36:0;8.75;40:36:0;4;ctr10;478766.335;4494274.177
2;480;40.6;8:50:0;8:50:0_40:36:0;8.833333333333334;40:36:0;4;ctr10;485817.117;4494257.323
3;480;40.6;8:55:0;8:55:0_40:36:0;8.916666666666666;40:36:0;4;ctr10;492867.813;4494247.171
4;480;40.6;9:0:0;9:0:0_40:36:0;9.0;40:36:0;4;ctr10;499918.503;4494243.654
0;481;40.4;9:0:0;9:0:0_40:24:0;9.0;40:24:0;0;ctr10;499917.837;4472043.701
1;481;40.4;9:5:0;9:5:0_40:24:0;9.083333333333334;40:24:0;0;ctr10;506989.416;4472046.91
2;481;40.4;9:10:0;9:10:0_40:24:0;9.166666666666666;40:24:0;0;ctr10;514061.015;4472056.785
3;481;40.4;9:15:0;9:15:0_40:24:0;9.25;40:24:0;0;ctr10;521132.666;4472073.339
4;481;40.4;9:20:0;9:20:0_40:24:0;9.333333333333334;40:24:0;0;ctr10;528204.371;4472096.567
0;481;40.45;9:0:0;9:0:0_40:27:0;9.0;40:27:0;1;ctr10;499918.011;4477593.605
1;481;40.45;9:5:0;9:5:0_40:27:0;9.083333333333334;40:27:0;1;ctr10;506984.36;4477596.793
2;481;40.45;9:10:0;9:10:0_40:27:0;9.166666666666666;40:27:0;1;ctr10;514050.731;4477606.646
3;481;40.45;9:15:0;9:15:0_40:27:0;9.25;40:27:0;1;ctr10;521117.162;4477623.177
4;481;40.45;9:20:0;9:20:0_40:27:0;9.333333333333334;40:27:0;1;ctr10;528183.652;4477646.388
0;481;40.5;9:0:0;9:0:0_40:30:0;9.0;40:30:0;2;ctr10;499918.173;4483143.567
1;481;40.5;9:5:0;9:5:0_40:30:0;9.083333333333334;40:30:0;2;ctr10;506979.301;4483146.73
2;481;40.5;9:10:0;9:10:0_40:30:0;9.166666666666666;40:30:0;2;ctr10;514040.449;4483156.555
3;481;40.5;9:15:0;9:15:0_40:30:0;9.25;40:30:0;2;ctr10;521101.668;4483173.051
4;481;40.5;9:20:0;9:20:0_40:30:0;9.333333333333334;40:30:0;2;ctr10;528162.949;4483196.231
0;481;40.55;9:0:0;9:0:0_40:33:0;9.0;40:33:0;3;ctr10;499918.334;4488693.59
1;481;40.55;9:5:0;9:5:0_40:33:0;9.083333333333334;40:33:0;3;ctr10;506974.248;4488696.735
2;481;40.55;9:10:0;9:10:0_40:33:0;9.166666666666666;40:33:0;3;ctr10;514030.176;4488706.559
3;481;40.55;9:15:0;9:15:0_40:33:0;9.25;40:33:0;3;ctr10;521086.182;4488723.076
4;481;40.55;9:20:0;9:20:0_40:33:0;9.333333333333334;40:33:0;3;ctr10;528142.247;4488746.291
0;481;40.6;9:0:0;9:0:0_40:36:0;9.0;40:36:0;4;ctr10;499918.503;4494243.654
1;481;40.6;9:5:0;9:5:0_40:36:0;9.083333333333334;40:36:0;4;ctr10;506969.193;4494246.785
2;481;40.6;9:10:0;9:10:0_40:36:0;9.166666666666666;40:36:0;4;ctr10;514019.901;4494256.614
3;481;40.6;9:15:0;9:15:0_40:36:0;9.25;40:36:0;4;ctr10;521070.684;4494273.155
4;481;40.6;9:20:0;9:20:0_40:36:0;9.333333333333334;40:36:0;4;ctr10;528121.52;4494296.405
0;482;40.4;9:20:0;9:20:0_40:24:0;9.333333333333334;40:24:0;0;ctr10;528204.371;4472096.567
1;482;40.4;9:25:0;9:25:0_40:24:0;9.416666666666666;40:24:0;0;ctr10;535276.265;4472126.44
2;482;40.4;9:30:0;9:30:0_40:24:0;9.5;40:24:0;0;ctr10;542348.186;4472162.974
3;482;40.4;9:35:0;9:35:0_40:24:0;9.583333333333334;40:24:0;0;ctr10;549420.125;4472206.167
4;482;40.4;9:40:0;9:40:0_40:24:0;9.666666666666666;40:24:0;0;ctr10;556491.997;4472255.98
0;482;40.45;9:20:0;9:20:0_40:27:0;9.333333333333334;40:27:0;1;ctr10;528183.652;4477646.388
1;482;40.45;9:25:0;9:25:0_40:27:0;9.416666666666666;40:27:0;1;ctr10;535250.287;4477676.339
2;482;40.45;9:30:0;9:30:0_40:27:0;9.5;40:27:0;1;ctr10;542316.953;4477712.951
3;482;40.45;9:35:0;9:35:0_40:27:0;9.583333333333334;40:27:0;1;ctr10;549383.643;4477756.216
4;482;40.45;9:40:0;9:40:0_40:27:0;9.666666666666666;40:27:0;1;ctr10;556450.279;4477806.018
0;482;40.5;9:20:0;9:20:0_40:30:0;9.333333333333334;40:30:0;2;ctr10;528162.949;4483196.231
1;482;40.5;9:25:0;9:25:0_40:30:0;9.416666666666666;40:30:0;2;ctr10;535224.303;4483226.273
2;482;40.5;9:30:0;9:30:0_40:30:0;9.5;40:30:0;2;ctr10;542285.698;4483262.97
3;482;40.5;9:35:0;9:35:0_40:30:0;9.583333333333334;40:30:0;2;ctr10;549347.125;4483306.309
4;482;40.5;9:40:0;9:40:0_40:30:0;9.666666666666666;40:30:0;2;ctr10;556408.518;4483356.099
0;482;40.55;9:20:0;9:20:0_40:33:0;9.333333333333334;40:33:0;3;ctr10;528142.247;4488746.291
1;482;40.55;9:25:0;9:25:0_40:33:0;9.416666666666666;40:33:0;3;ctr10;535198.303;4488776.306
2;482;40.55;9:30:0;9:30:0_40:33:0;9.5;40:33:0;3;ctr10;542254.413;4488812.983
3;482;40.55;9:35:0;9:35:0_40:33:0;9.583333333333334;40:33:0;3;ctr10;549310.566;4488856.31
4;482;40.55;9:40:0;9:40:0_40:33:0;9.666666666666666;40:33:0;3;ctr10;556366.71;4488906.134
0;482;40.6;9:20:0;9:20:0_40:36:0;9.333333333333334;40:36:0;4;ctr10;528121.52;4494296.405
1;482;40.6;9:25:0;9:25:0_40:36:0;9.416666666666666;40:36:0;4;ctr10;535172.27;4494326.384
2;482;40.6;9:30:0;9:30:0_40:36:0;9.5;40:36:0;4;ctr10;542223.09;4494363.034
3;482;40.6;9:35:0;9:35:0_40:36:0;9.583333333333334;40:36:0;4;ctr10;549273.968;4494406.345
4;482;40.6;9:40:0;9:40:0_40:36:0;9.666666666666666;40:36:0;4;ctr10;556324.859;4494456.201
0;483;40.4;9:40:0;9:40:0_40:24:0;9.666666666666666;40:24:0;0;ctr10;556491.997;4472255.98
1;483;40.4;9:45:0;9:45:0_40:24:0;9.75;40:24:0;0;ctr10;563563.904;4472312.429
2;483;40.4;9:50:0;9:50:0_40:24:0;9.833333333333334;40:24:0;0;ctr10;570635.85;4472375.519
3;483;40.4;9:55:0;9:55:0_40:24:0;9.916666666666666;40:24:0;0;ctr10;577707.883;4472445.218
4;483;40.4;10:0:0;10:0:0_40:24:0;10.0;40:24:0;0;ctr10;584779.967;4472521.574
0;483;40.45;9:40:0;9:40:0_40:27:0;9.666666666666666;40:27:0;1;ctr10;556450.279;4477806.018
1;483;40.45;9:45:0;9:45:0_40:27:0;9.75;40:27:0;1;ctr10;563516.946;4477862.467
2;483;40.45;9:50:0;9:50:0_40:27:0;9.833333333333334;40:27:0;1;ctr10;570583.649;4477925.564
3;483;40.45;9:55:0;9:55:0_40:27:0;9.916666666666666;40:27:0;1;ctr10;577650.439;4477995.275
4;483;40.45;10:0:0;10:0:0_40:27:0;10.0;40:27:0;1;ctr10;584717.277;4478071.65
0;483;40.5;9:40:0;9:40:0_40:30:0;9.666666666666666;40:30:0;2;ctr10;556408.518;4483356.099
1;483;40.5;9:45:0;9:45:0_40:30:0;9.75;40:30:0;2;ctr10;563469.939;4483412.547
2;483;40.5;9:50:0;9:50:0_40:30:0;9.833333333333334;40:30:0;2;ctr10;570531.393;4483475.652
3;483;40.5;9:55:0;9:55:0_40:30:0;9.916666666666666;40:30:0;2;ctr10;577592.936;4483545.377
4;483;40.5;10:0:0;10:0:0_40:30:0;10.0;40:30:0;2;ctr10;584654.524;4483621.77
0;483;40.55;9:40:0;9:40:0_40:33:0;9.666666666666666;40:33:0;3;ctr10;556366.71;4488906.134
1;483;40.55;9:45:0;9:45:0_40:33:0;9.75;40:33:0;3;ctr10;563422.884;4488962.61
2;483;40.55;9:50:0;9:50:0_40:33:0;9.833333333333334;40:33:0;3;ctr10;570479.092;4489025.74
3;483;40.55;9:55:0;9:55:0_40:33:0;9.916666666666666;40:33:0;3;ctr10;577535.378;4489095.496
4;483;40.55;10:0:0;10:0:0_40:33:0;10.0;40:33:0;3;ctr10;584591.709;4489171.922
0;483;40.6;9:40:0;9:40:0_40:36:0;9.666666666666666;40:36:0;4;ctr10;556324.859;4494456.201
1;483;40.6;9:45:0;9:45:0_40:36:0;9.75;40:36:0;4;ctr10;563375.78;4494512.707
2;483;40.6;9:50:0;9:50:0_40:36:0;9.833333333333334;40:36:0;4;ctr10;570426.735;4494575.866
3;483;40.6;9:55:0;9:55:0_40:36:0;9.916666666666666;40:36:0;4;ctr10;577477.76;4494645.656
4;483;40.6;10:0:0;10:0:0_40:36:0;10.0;40:36:0;4;ctr10;584528.828;4494722.116
0;497;40.2;8:20:0;8:20:0_40:12:0;8.333333333333334;40:12:0;0;ctr10;443176.379;4450059.082
1;497;40.2;8:25:0;8:25:0_40:12:0;8.416666666666666;40:12:0;0;ctr10;450269.056;4450008.992
2;497;40.2;8:30:0;8:30:0_40:12:0;8.5;40:12:0;0;ctr10;457361.695;4449965.53
3;497;40.2;8:35:0;8:35:0_40:12:0;8.583333333333334;40:12:0;0;ctr10;464454.303;4449928.706
4;497;40.2;8:40:0;8:40:0_40:12:0;8.666666666666666;40:12:0;0;ctr10;471546.897;4449898.588
0;497;40.25;8:20:0;8:20:0_40:15:0;8.333333333333334;40:15:0;1;ctr10;443218.231;4455608.887
1;497;40.25;8:25:0;8:25:0_40:15:0;8.416666666666666;40:15:0;1;ctr10;450305.695;4455558.784
2;497;40.25;8:30:0;8:30:0_40:15:0;8.5;40:15:0;1;ctr10;457393.121;4455515.309
3;497;40.25;8:35:0;8:35:0_40:15:0;8.583333333333334;40:15:0;1;ctr10;464480.515;4455478.472
4;497;40.25;8:40:0;8:40:0_40:15:0;8.666666666666666;40:15:0;1;ctr10;471567.895;4455448.313
0;497;40.3;8:20:0;8:20:0_40:18:0;8.333333333333334;40:18:0;2;ctr10;443260.14;4461158.737
1;497;40.3;8:25:0;8:25:0_40:18:0;8.416666666666666;40:18:0;2;ctr10;450342.389;4461108.627
2;497;40.3;8:30:0;8:30:0_40:18:0;8.5;40:18:0;2;ctr10;457424.592;4461065.148
3;497;40.3;8:35:0;8:35:0_40:18:0;8.583333333333334;40:18:0;2;ctr10;464506.76;4461028.306
4;497;40.3;8:40:0;8:40:0_40:18:0;8.666666666666666;40:18:0;2;ctr10;471588.931;4460998.099
0;497;40.35;8:20:0;8:20:0_40:21:0;8.333333333333334;40:21:0;3;ctr10;443302.094;4466708.631
1;497;40.35;8:25:0;8:25:0_40:21:0;8.416666666666666;40:21:0;3;ctr10;450379.124;4466658.513
2;497;40.35;8:30:0;8:30:0_40:21:0;8.5;40:21:0;3;ctr10;457456.101;4466615.025
3;497;40.35;8:35:0;8:35:0_40:21:0;8.583333333333334;40:21:0;3;ctr10;464533.038;4466578.171
4;497;40.35;8:40:0;8:40:0_40:21:0;8.666666666666666;40:21:0;3;ctr10;471609.995;4466547.93
0;497;40.4;8:20:0;8:20:0_40:24:0;8.333333333333334;40:24:0;4;ctr10;443344.094;4472258.563
1;497;40.4;8:25:0;8:25:0_40:24:0;8.416666666666666;40:24:0;4;ctr10;450415.903;4472208.434
2;497;40.4;8:30:0;8:30:0_40:24:0;8.5;40:24:0;4;ctr10;457487.651;4472164.928
3;497;40.4;8:35:0;8:35:0_40:24:0;8.583333333333334;40:24:0;4;ctr10;464559.356;4472128.052
4;497;40.4;8:40:0;8:40:0_40:24:0;8.666666666666666;40:24:0;4;ctr10;471631.094;4472097.803
0;498;40.2;8:40:0;8:40:0_40:12:0;8.666666666666666;40:12:0;0;ctr10;471546.897;4449898.588
1;498;40.2;8:45:0;8:45:0_40:12:0;8.75;40:12:0;0;ctr10;478639.476;4449875.13
2;498;40.2;8:50:0;8:50:0_40:12:0;8.833333333333334;40:12:0;0;ctr10;485732.043;4449858.331
3;498;40.2;8:55:0;8:55:0_40:12:0;8.916666666666666;40:12:0;0;ctr10;492824.605;4449848.182
4;498;40.2;9:0:0;9:0:0_40:12:0;9.0;40:12:0;0;ctr10;499917.158;4449844.711
0;498;40.25;8:40:0;8:40:0_40:15:0;8.666666666666666;40:15:0;1;ctr10;471567.895;4455448.313
1;498;40.25;8:45:0;8:45:0_40:15:0;8.75;40:15:0;1;ctr10;478655.254;4455424.815
2;498;40.25;8:50:0;8:50:0_40:15:0;8.833333333333334;40:15:0;1;ctr10;485742.599;4455407.982
3;498;40.25;8:55:0;8:55:0_40:15:0;8.916666666666666;40:15:0;1;ctr10;492829.959;4455397.842
4;498;40.25;9:0:0;9:0:0_40:15:0;9.0;40:15:0;1;ctr10;499917.292;4455394.38
0;498;40.3;8:40:0;8:40:0_40:18:0;8.666666666666666;40:18:0;2;ctr10;471588.931;4460998.099
1;498;40.3;8:45:0;8:45:0_40:18:0;8.75;40:18:0;2;ctr10;478671.072;4460974.557
2;498;40.3;8:50:0;8:50:0_40:18:0;8.833333333333334;40:18:0;2;ctr10;485753.194;4460957.685
3;498;40.3;8:55:0;8:55:0_40:18:0;8.916666666666666;40:18:0;2;ctr10;492835.353;4460947.551
4;498;40.3;9:0:0;9:0:0_40:18:0;9.0;40:18:0;2;ctr10;499917.462;4460944.096
0;498;40.35;8:40:0;8:40:0_40:21:0;8.666666666666666;40:21:0;3;ctr10;471609.995;4466547.93
1;498;40.35;8:45:0;8:45:0_40:21:0;8.75;40:21:0;3;ctr10;478686.917;4466524.357
2;498;40.35;8:50:0;8:50:0_40:21:0;8.833333333333334;40:21:0;3;ctr10;485763.817;4466507.459
3;498;40.35;8:55:0;8:55:0_40:21:0;8.916666666666666;40:21:0;3;ctr10;492840.763;4466497.323
4;498;40.35;9:0:0;9:0:0_40:21:0;9.0;40:21:0;3;ctr10;499917.641;4466493.867
0;498;40.4;8:40:0;8:40:0_40:24:0;8.666666666666666;40:24:0;4;ctr10;471631.094;4472097.803
1;498;40.4;8:45:0;8:45:0_40:24:0;8.75;40:24:0;4;ctr10;478702.8;4472074.225
2;498;40.4;8:50:0;8:50:0_40:24:0;8.833333333333334;40:24:0;4;ctr10;485774.486;4472057.323
3;498;40.4;8:55:0;8:55:0_40:24:0;8.916666666666666;40:24:0;4;ctr10;492846.202;4472047.171
4;498;40.4;9:0:0;9:0:0_40:24:0;9.0;40:24:0;4;ctr10;499917.837;4472043.701
0;499;40.2;9:0:0;9:0:0_40:12:0;9.0;40:12:0;0;ctr10;499917.158;4449844.711
1;499;40.2;9:5:0;9:5:0_40:12:0;9.083333333333334;40:12:0;0;ctr10;507009.708;4449847.913
2;499;40.2;9:10:0;9:10:0_40:12:0;9.166666666666666;40:12:0;0;ctr10;514102.294;4449857.772
3;499;40.2;9:15:0;9:15:0_40:12:0;9.25;40:12:0;0;ctr10;521194.901;4449874.287
4;499;40.2;9:20:0;9:20:0_40:12:0;9.333333333333334;40:12:0;0;ctr10;528287.532;4449897.454
0;499;40.25;9:0:0;9:0:0_40:15:0;9.0;40:15:0;1;ctr10;499917.292;4455394.38
1;499;40.25;9:5:0;9:5:0_40:15:0;9.083333333333334;40:15:0;1;ctr10;507004.609;4455397.593
2;499;40.25;9:10:0;9:10:0_40:15:0;9.166666666666666;40:15:0;1;ctr10;514091.947;4455407.472
3;499;40.25;9:15:0;9:15:0_40:15:0;9.25;40:15:0;1;ctr10;521179.317;4455424.01
4;499;40.25;9:20:0;9:20:0_40:15:0;9.333333333333334;40:15:0;1;ctr10;528266.721;4455447.201
0;499;40.3;9:0:0;9:0:0_40:18:0;9.0;40:18:0;2;ctr10;499917.462;4460944.096
1;499;40.3;9:5:0;9:5:0_40:18:0;9.083333333333334;40:18:0;2;ctr10;506999.538;4460947.315
2;499;40.3;9:10:0;9:10:0_40:18:0;9.166666666666666;40:18:0;2;ctr10;514081.629;4460957.199
3;499;40.3;9:15:0;9:15:0_40:18:0;9.25;40:18:0;2;ctr10;521163.76;4460973.747
4;499;40.3;9:20:0;9:20:0_40:18:0;9.333333333333334;40:18:0;2;ctr10;528245.935;4460996.951
0;499;40.35;9:0:0;9:0:0_40:21:0;9.0;40:21:0;3;ctr10;499917.641;4466493.867
1;499;40.35;9:5:0;9:5:0_40:21:0;9.083333333333334;40:21:0;3;ctr10;506994.47;4466497.086
2;499;40.35;9:10:0;9:10:0_40:21:0;9.166666666666666;40:21:0;3;ctr10;514071.314;4466506.972
3;499;40.35;9:15:0;9:15:0_40:21:0;9.25;40:21:0;3;ctr10;521148.204;4466523.526
4;499;40.35;9:20:0;9:20:0_40:21:0;9.333333333333334;40:21:0;3;ctr10;528225.145;4466546.743
0;499;40.4;9:0:0;9:0:0_40:24:0;9.0;40:24:0;4;ctr10;499917.837;4472043.701
1;499;40.4;9:5:0;9:5:0_40:24:0;9.083333333333334;40:24:0;4;ctr10;506989.416;4472046.91
2;499;40.4;9:10:0;9:10:0_40:24:0;9.166666666666666;40:24:0;4;ctr10;514061.015;4472056.785
3;499;40.4;9:15:0;9:15:0_40:24:0;9.25;40:24:0;4;ctr10;521132.666;4472073.339
4;499;40.4;9:20:0;9:20:0_40:24:0;9.333333333333334;40:24:0;4;ctr10;528204.371;4472096.567
0;500;40.2;9:20:0;9:20:0_40:12:0;9.333333333333334;40:12:0;0;ctr10;528287.532;4449897.454
1;500;40.2;9:25:0;9:25:0_40:12:0;9.416666666666666;40:12:0;0;ctr10;535380.221;4449927.21
2;500;40.2;9:30:0;9:30:0_40:12:0;9.5;40:12:0;0;ctr10;542472.926;4449963.62
3;500;40.2;9:35:0;9:35:0_40:12:0;9.583333333333334;40:12:0;0;ctr10;549565.65;4450006.688
4;500;40.2;9:40:0;9:40:0_40:12:0;9.666666666666666;40:12:0;0;ctr10;556658.412;4450056.428
0;500;40.25;9:20:0;9:20:0_40:15:0;9.333333333333334;40:15:0;1;ctr10;528266.721;4455447.201
1;500;40.25;9:25:0;9:25:0_40:15:0;9.416666666666666;40:15:0;1;ctr10;535354.227;4455476.957
2;500;40.25;9:30:0;9:30:0_40:15:0;9.5;40:15:0;1;ctr10;542441.756;4455513.368
3;500;40.25;9:35:0;9:35:0_40:15:0;9.583333333333334;40:15:0;1;ctr10;549529.307;4455556.438
4;500;40.25;9:40:0;9:40:0_40:15:0;9.666666666666666;40:15:0;1;ctr10;556616.86;4455606.208
0;500;40.3;9:20:0;9:20:0_40:18:0;9.333333333333334;40:18:0;2;ctr10;528245.935;4460996.951
1;500;40.3;9:25:0;9:25:0_40:18:0;9.416666666666666;40:18:0;2;ctr10;535328.25;4461026.736
2;500;40.3;9:30:0;9:30:0_40:18:0;9.5;40:18:0;2;ctr10;542410.596;4461063.168
3;500;40.3;9:35:0;9:35:0_40:18:0;9.583333333333334;40:18:0;2;ctr10;549492.966;4461106.257
4;500;40.3;9:40:0;9:40:0_40:18:0;9.666666666666666;40:18:0;2;ctr10;556575.29;4461156.06
0;500;40.35;9:20:0;9:20:0_40:21:0;9.333333333333334;40:21:0;3;ctr10;528225.145;4466546.743
1;500;40.35;9:25:0;9:25:0_40:21:0;9.416666666666666;40:21:0;3;ctr10;535302.259;4466576.563
2;500;40.35;9:30:0;9:30:0_40:21:0;9.5;40:21:0;3;ctr10;542379.405;4466613.031
3;500;40.35;9:35:0;9:35:0_40:21:0;9.583333333333334;40:21:0;3;ctr10;549456.575;4466656.156
4;500;40.35;9:40:0;9:40:0_40:21:0;9.666666666666666;40:21:0;3;ctr10;556533.671;4466705.978
0;500;40.4;9:20:0;9:20:0_40:24:0;9.333333333333334;40:24:0;4;ctr10;528204.371;4472096.567
1;500;40.4;9:25:0;9:25:0_40:24:0;9.416666666666666;40:24:0;4;ctr10;535276.265;4472126.44
2;500;40.4;9:30:0;9:30:0_40:24:0;9.5;40:24:0;4;ctr10;542348.186;4472162.974
3;500;40.4;9:35:0;9:35:0_40:24:0;9.583333333333334;40:24:0;4;ctr10;549420.125;4472206.167
4;500;40.4;9:40:0;9:40:0_40:24:0;9.666666666666666;40:24:0;4;ctr10;556491.997;4472255.98
0;501;40.2;9:40:0;9:40:0_40:12:0;9.666666666666666;40:12:0;0;ctr10;556658.412;4450056.428
1;501;40.2;9:45:0;9:45:0_40:12:0;9.75;40:12:0;0;ctr10;563751.239;4450112.809
2;501;40.2;9:50:0;9:50:0_40:12:0;9.833333333333334;40:12:0;0;ctr10;570844.127;4450175.834
3;501;40.2;9:55:0;9:55:0_40:12:0;9.916666666666666;40:12:0;0;ctr10;577937.098;4450245.471
4;501;40.2;10:0:0;10:0:0_40:12:0;10.0;40:12:0;0;ctr10;585030.122;4450321.751
0;501;40.25;9:40:0;9:40:0_40:15:0;9.666666666666666;40:15:0;1;ctr10;556616.86;4455606.208
1;501;40.25;9:45:0;9:45:0_40:15:0;9.75;40:15:0;1;ctr10;563704.468;4455662.616
2;501;40.25;9:50:0;9:50:0_40:15:0;9.833333333333334;40:15:0;1;ctr10;570792.129;4455725.665
3;501;40.25;9:55:0;9:55:0_40:15:0;9.916666666666666;40:15:0;1;ctr10;577879.873;4455795.323
4;501;40.25;10:0:0;10:0:0_40:15:0;10.0;40:15:0;1;ctr10;584967.669;4455871.626
0;501;40.3;9:40:0;9:40:0_40:18:0;9.666666666666666;40:18:0;2;ctr10;556575.29;4461156.06
1;501;40.3;9:45:0;9:45:0_40:18:0;9.75;40:18:0;2;ctr10;563657.665;4461212.494
2;501;40.3;9:50:0;9:50:0_40:18:0;9.833333333333334;40:18:0;2;ctr10;570740.09;4461275.563
3;501;40.3;9:55:0;9:55:0_40:18:0;9.916666666666666;40:18:0;2;ctr10;577822.601;4461345.238
4;501;40.3;10:0:0;10:0:0_40:18:0;10.0;40:18:0;2;ctr10;584905.164;4461421.559
0;501;40.35;9:40:0;9:40:0_40:21:0;9.666666666666666;40:21:0;3;ctr10;556533.671;4466705.978
1;501;40.35;9:45:0;9:45:0_40:21:0;9.75;40:21:0;3;ctr10;563610.811;4466762.429
2;501;40.35;9:50:0;9:50:0_40:21:0;9.833333333333334;40:21:0;3;ctr10;570687.997;4466825.513
3;501;40.35;9:55:0;9:55:0_40:21:0;9.916666666666666;40:21:0;3;ctr10;577765.27;4466895.202
4;501;40.35;10:0:0;10:0:0_40:21:0;10.0;40:21:0;3;ctr10;584842.596;4466971.542
0;501;40.4;9:40:0;9:40:0_40:24:0;9.666666666666666;40:24:0;4;ctr10;556491.997;4472255.98
1;501;40.4;9:45:0;9:45:0_40:24:0;9.75;40:24:0;4;ctr10;563563.904;4472312.429
2;501;40.4;9:50:0;9:50:0_40:24:0;9.833333333333334;40:24:0;4;ctr10;570635.85;4472375.519
3;501;40.4;9:55:0;9:55:0_40:24:0;9.916666666666666;40:24:0;4;ctr10;577707.883;4472445.218
4;501;40.4;10:0:0;10:0:0_40:24:0;10.0;40:24:0;4;ctr10;584779.967;4472521.574
0;514;40.0;8:20:0;8:20:0_40:0:0;8.333333333333334;40:0:0;0;ctr10;443009.501;4427860.323
1;514;40.0;8:25:0;8:25:0_40:0:0;8.416666666666666;40:0:0;0;ctr10;450123.0;4427810.315
2;514;40.0;8:30:0;8:30:0_40:0:0;8.5;40:0:0;0;ctr10;457236.426;4427766.97
3;514;40.0;8:35:0;8:35:0_40:0:0;8.583333333333334;40:0:0;0;ctr10;464349.798;4427730.277
4;514;40.0;8:40:0;8:40:0_40:0:0;8.666666666666666;40:0:0;0;ctr10;471463.198;4427700.131
0;514;40.05;8:20:0;8:20:0_40:3:0;8.333333333333334;40:3:0;1;ctr10;443051.14;4433409.948
1;514;40.05;8:25:0;8:25:0_40:3:0;8.416666666666666;40:3:0;1;ctr10;450159.433;4433359.927
2;514;40.05;8:30:0;8:30:0_40:3:0;8.5;40:3:0;1;ctr10;457267.662;4433316.571
3;514;40.05;8:35:0;8:35:0_40:3:0;8.583333333333334;40:3:0;1;ctr10;464375.846;4433279.869
4;514;40.05;8:40:0;8:40:0_40:3:0;8.666666666666666;40:3:0;1;ctr10;471484.068;4433249.721
